harga,merek,model,varian,tahun,jarak_tempuh,tipe_bahan_bakar,warna,transmisi
40000000,Opel,Blazer,Montera LN,2000,10.000-15.000 km,Bensin,Silver,Manual
640000000,Mercedes-Benz,E-Class,E400,2014,15.000-20.000 km,Bensin,Silver,Automatic Triptonic
78000000,Datsun,Go,Panca T Active,2016,15.000-20.000 km,Bensin,Putih,Manual
97000000,Suzuki,APV,SGX Arena,2011,45.000-50.000 km,Bensin,Hitam,Manual
83000000,Honda,Jazz,i-DSI,2004,80.000-85.000 km,Bensin,Biru,Automatic
103000000,Ford,Everest,XLT,2007,115.000-120.000 km,Diesel,Hitam,Automatic
629000000,Mini Cooper,Mini Cooper,Lain-lain,2014,30.000-35.000 km,Bensin,Oranye,Automatic Triptonic
96000000,Nissan,Evalia,XV,2013,105.000-110.000 km,Bensin,Silver,Manual
100000000,Isuzu,Panther,2.5,2002,255.000-260.000 km,Diesel,Silver,Manual
15000000,Peugeot,405,Lain-lain,1996,10.000-15.000 km,Bensin,Abu-abu,Manual
83000000,Datsun,Go,Panca T Opt,2018,25.000-30.000 km,Bensin,Silver,Manual
380000000,Lexus,RX,270,2011,45.000-50.000 km,Bensin,Putih,Automatic Triptonic
1195000000,Porsche,Boxster,Lain-lain,2013,10.000-15.000 km,Bensin,Silver,Automatic
465000000,Mitsubishi,Pajero Sport,2.5L Dakar,2017,0-5.000 km,Diesel,Hitam,Automatic Triptonic
171000000,Toyota,Avanza,G,2017,25.000-30.000 km,Bensin,Putih,Manual
759000000,Mercedes-Benz,GLC-Class,GLC250,2017,15.000-20.000 km,Bensin,Putih,Automatic Triptonic
112000000,Toyota,Etios,G,2016,15.000-20.000 km,Bensin,Putih,Manual
123000000,Suzuki,Ertiga,GL,2013,105.000-110.000 km,Bensin,Putih,Manual
160000000,Volkswagen,Golf,TSI,2011,80.000-85.000 km,Bensin,Putih,Automatic Triptonic
77000000,Ford,Escape,XLT,2007,185.000-190.000 km,Bensin,Hitam,Automatic
30000000,Hyundai,Accent,GLS,2001,45.000-50.000 km,Bensin,Abu-abu,Manual
439000000,Audi,Audi Q7,3.0 TFSI V6 Special Package,2013,45.000-50.000 km,Bensin,Hitam,Automatic
2950000000,Land Rover,Defender,Lain-lain,2019,0-5.000 km,Diesel,Hitam,Manual
97000000,Daihatsu,Xenia,Xi Sporty,2011,90.000-95.000 km,Bensin,Marun,Manual
128000000,Hyundai,H-1,XG Next Generion,2011,95.000-100.000 km,Bensin,Hitam,Automatic
39000000,Daihatsu,Feroza,1.6,1994,20.000-25.000 km,Bensin,Hijau,Manual
109000000,Ford,Fiesta,Trend,2013,40.000-45.000 km,Bensin,Putih,Manual
199000000,Mitsubishi,Triton,GLS,2010,80.000-85.000 km,Diesel,Silver,Manual
95000000,Ford,Lain-lain,Lain-lain,2011,100.000-105.000 km,Bensin,Lainnya,Automatic
200000000,Mazda,8,2.3,2013,45.000-50.000 km,Bensin,Hitam,Automatic Triptonic
132000000,Isuzu,Lain-lain,Lain-lain,2013,50.000-55.000 km,Diesel,Putih,Manual
82000000,Nissan,March,1.2L,2013,50.000-55.000 km,Bensin,Silver,Manual
455000000,Mercedes-Benz,SLK,Lain-lain,2008,20.000-25.000 km,Bensin,Abu-abu,Automatic
170000000,Chevrolet,Spark,Lain-lain,2018,5.000-10.000 km,Bensin,Ungu,Automatic
19500000,Hyundai,Elantra,1.6,1998,50.000-55.000 km,Bensin,Hitam,Manual
305000000,Honda,CR-V,2.4 Prestige,2015,20.000-25.000 km,Bensin,Silver,Automatic Triptonic
105000000,BMW,Serie 3,323i E36 2.5,1997,100.000-105.000 km,Bensin,Merah,Manual
168000000,Smart,Fortwo,1.0 Passion Coupe,2012,35.000-40.000 km,Bensin,Putih,Automatic Triptonic
40000000,Chevrolet,Lain-lain,Lain-lain,2006,25.000-30.000 km,Diesel,Lainnya,Manual
85000000,Nissan,Grand livina,Lain-lain,2010,110.000-115.000 km,Bensin,Abu-abu,Automatic
233000000,Honda,HR-V,E CVT,2016,25.000-30.000 km,Bensin,Putih,Automatic
430000000,Mitsubishi,Pajero Sport,Dakar,2017,30.000-35.000 km,Bensin,Hitam,Automatic
47000000,Toyota,Corolla,Lain-lain,1993,125.000-130.000 km,Bensin,Abu-abu,Manual
85000000,Mazda,2,S,2009,90.000-95.000 km,Bensin,Merah,Automatic
888000000,KIA,Lain-lain,Lain-lain,2018,0-5.000 km,Bensin,Merah,Automatic
399000000,Mercedes-Benz,E-Class,E250,2013,45.000-50.000 km,Bensin,Hitam,Automatic Triptonic
104000000,Chevrolet,Spin,LT,2014,75.000-80.000 km,Bensin,Hitam,Manual
433000000,Mitsubishi,Pajero Sport,Dakar,2017,30.000-35.000 km,Diesel,Hitam,Automatic Triptonic
115000000,Nissan,Grand livina,Lain-lain,2015,40.000-45.000 km,Bensin,Silver,Automatic
45000000,KIA,Carnival,GS,2000,100.000-105.000 km,Bensin,Hijau,Automatic
615000000,Mercedes-Benz,E-Class,E250,2015,25.000-30.000 km,Bensin,Putih,Automatic Triptonic
115000000,Honda,Brio,Lain-lain,2014,60.000-65.000 km,Bensin,Putih,Automatic
750000000,Jeep,Rubicon,Lain-lain,2011,40.000-45.000 km,Bensin,Hitam,Automatic Triptonic
110000000,Chevrolet,Spin,LTZ,2013,65.000-70.000 km,Bensin,Abu-abu,Manual
247000000,Mitsubishi,Pajero Sport,Exceed,2011,70.000-75.000 km,Diesel,Hitam,Automatic
105000000,Ford,Fiesta,Sport,2012,55.000-60.000 km,Bensin,Hitam,Automatic
142000000,Nissan,Grand livina,Lain-lain,2016,20.000-25.000 km,Bensin,Hitam,Manual
109000000,Toyota,Avanza,G,2013,90.000-95.000 km,Bensin,Silver,Automatic
200000000,Mitsubishi,Outlander,Lain-lain,2014,40.000-45.000 km,Bensin,Abu-abu,Automatic
140000000,Nissan,X-Trail,Lain-lain,2010,15.000-20.000 km,Bensin,Hitam,Automatic
188000000,Toyota,Innova,E,2013,100.000-105.000 km,Diesel,Silver,Manual
71000000,KIA,Picanto,M/T,2010,100.000-105.000 km,Bensin,Merah,Manual
120000000,Mazda,2,R,2013,70.000-75.000 km,Bensin,Merah,Automatic
45000000,KIA,Carens I,Lain-lain,2001,115.000-120.000 km,Bensin,Hitam,Manual
1895000000,Land Rover,Range Rover Sport,Lain-lain,2017,5.000-10.000 km,Bensin,Putih,Automatic
130000000,Suzuki,Ertiga,GL Sporty,2014,70.000-75.000 km,Bensin,Abu-abu,Automatic
45000000,Suzuki,Jimnie,Lain-lain,<1986,100.000-105.000 km,Bensin,Hijau,Manual
63000000,Hyundai,Atoz,GLS,2008,120.000-125.000 km,Bensin,Hitam,Manual
900000000,BMW,Serie 4,435i,2014,25.000-30.000 km,Bensin,Merah,Automatic Triptonic
33000000,KIA,Carens I,Lain-lain,2001,5.000-10.000 km,Bensin,Abu-abu,Automatic
83000000,Isuzu,Panther,LV,2001,>300.000 km,Diesel,Biru,Manual
45000000,Suzuki,Karimun,DX,2000,135.000-140.000 km,Bensin,Merah,Manual
134000000,Honda,Brio,E,2018,15.000-20.000 km,Bensin,Abu-abu,Automatic
136000000,Isuzu,Panther,LV,2012,210.000-215.000 km,Diesel,Silver,Manual
95000000,BMW,Serie 3,318i 1.8,2001,145.000-150.000 km,Bensin,Silver,Automatic
95000000,BMW,Serie 3,320i,1994,100.000-105.000 km,Bensin,Marun,Manual
41000000,Hyundai,Atoz,GLS,2003,190.000-195.000 km,Bensin,Merah,Automatic
272000000,Nissan,Serena,Autech,2015,15.000-20.000 km,Bensin,Hitam,Automatic
82000000,Mitsubishi,Mirage,GLX,2012,75.000-80.000 km,Bensin,Hitam,Manual
336000000,Isuzu,MU-X,2.5 L AT Premiere,2017,30.000-35.000 km,Diesel,Abu-abu,Automatic Triptonic
120000000,Nissan,March,1.2L,2019,5.000-10.000 km,Bensin,Putih,Manual
425000000,Lexus,RX,270,2013,60.000-65.000 km,Bensin,Putih,Automatic Triptonic
725000000,Toyota,Land Cruiser,Prado 2.7,2014,45.000-50.000 km,Bensin,Hitam,Automatic
70000000,Datsun,Go+,Panca T Opt,2015,70.000-75.000 km,Bensin,Silver,Manual
54000000,Isuzu,Panther,Lain-lain,1996,110.000-115.000 km,Diesel,Hijau,Manual
55000000,Mazda,Tribute,4X2,2004,120.000-125.000 km,Bensin,Merah,Manual
135000000,Nissan,Grand livina,Lain-lain,2016,60.000-65.000 km,Bensin,Abu-abu,Automatic
125000000,Ford,Everest,10-S,2008,105.000-110.000 km,Diesel,Hitam,Manual
50000000,Volkswagen,Safari,Lain-lain,<1986,>300.000 km,Bensin,Putih,Manual
117500000,Nissan,March,1.2,2017,30.000-35.000 km,Bensin,Putih,Manual
90000000,Honda,Odyssey,Absolute V6,2003,145.000-150.000 km,Bensin,Putih,Automatic Triptonic
52000000,Hyundai,Atoz,GLS,2005,100.000-105.000 km,Bensin,Hitam,Manual
121000000,Honda,Freed,E,2009,150.000-155.000 km,Bensin,Abu-abu,Automatic
43000000,Ford,Lynx,Ghia,2003,190.000-195.000 km,Bensin,Hitam,Manual
169000000,Nissan,Elgrand,HWS,2007,135.000-140.000 km,Bensin,Hitam,Automatic
325000000,Mazda,CX-5,Grand Touring,2016,35.000-40.000 km,Bensin,Putih,Automatic
150000000,Honda,CR-V,2.4,2011,125.000-130.000 km,Bensin,Silver,Automatic
53000000,Honda,Genio,Lain-lain,1993,235.000-240.000 km,Bensin,Putih,Manual
148000000,Chevrolet,Orlando,LT,2014,105.000-110.000 km,Bensin,Hitam,Automatic
112000000,Toyota,Rush,G,2010,95.000-100.000 km,Bensin,Silver,Automatic
250000000,Mercedes-Benz,C-Class,C250,2011,140.000-145.000 km,Bensin,Silver,Automatic
60000000,Mitsubishi,Lain-lain,Lain-lain,1997,110.000-115.000 km,Diesel,Putih,Manual
95000000,Mercedes-Benz,C-Class,C240,2002,115.000-120.000 km,Bensin,Hitam,Automatic Triptonic
98000000,BMW,Serie 3,318i,2002,85.000-90.000 km,Bensin,Silver,Automatic
95000000,Datsun,Go+,Panca T Opt,2016,15.000-20.000 km,Bensin,Hitam,Manual
40000000,Timor,S515i,1.5 DOHC,1997,20.000-25.000 km,Bensin,Biru,Manual
121000000,Mazda,2,R,2014,55.000-60.000 km,Bensin,Hitam,Automatic
775000000,Jeep,Wrangler ,Sahara,2012,30.000-35.000 km,Diesel,Hitam,Automatic
145000000,Ford,Focus,S,2013,100.000-105.000 km,Bensin,Kuning,Automatic Triptonic
959000000,Lexus,RX,200T AL20,2016,25.000-30.000 km,Bensin,Putih,Automatic Triptonic
122000000,Suzuki,Ertiga,GL,2014,45.000-50.000 km,Bensin,Silver,Manual
175000000,Suzuki,Ertiga,GX,2019,0-5.000 km,Bensin,Lainnya,Manual
138000000,Honda,Brio,Satya E,2018,5.000-10.000 km,Bensin,Merah,Automatic
56000000,Isuzu,Panther,2.5,2000,235.000-240.000 km,Diesel,Hijau,Manual
53000000,Isuzu,Panther,2.5,1996,45.000-50.000 km,Diesel,Biru,Manual
168000000,Volkswagen,Golf,TSI,2013,40.000-45.000 km,Bensin,Silver,Automatic
50000000,Opel,Blazer,Lain-lain,2000,195.000-200.000 km,Bensin,Biru,Manual
144800000,Wuling,Lain-lain,Lain-lain,2018,0-5.000 km,Bensin,Putih,Manual
129000000,Ford,Fiesta,Sport,2014,35.000-40.000 km,Bensin,Merah,Automatic Triptonic
165000000,Subaru,Impreza,2.0i-S,2012,80.000-85.000 km,Bensin,Silver,Automatic Triptonic
72000000,Toyota,Corolla Altis,G 1.8,2002,110.000-115.000 km,Bensin,Kuning,Manual
625000000,Mercedes-Benz,S-Class,S300 L,2011,35.000-40.000 km,Bensin,Hitam,Automatic
118000000,KIA,Rio,Hatchback,2013,85.000-90.000 km,Bensin,Merah,Automatic Triptonic
38000000,Mitsubishi,Galant,V6-24,1994,35.000-40.000 km,Bensin,Hitam,Automatic
150000000,Nissan,Juke,RX,2012,20.000-25.000 km,Bensin,Silver,Automatic
85000000,Suzuki,SX4,Cross Over,2008,200.000-205.000 km,Bensin,Abu-abu,Automatic Triptonic
615000000,Mercedes-Benz,M-Class,Lain-lain,2013,35.000-40.000 km,Diesel,Hitam,Automatic Triptonic
210000000,Mazda,2,GT,2016,70.000-75.000 km,Bensin,Putih,Automatic Triptonic
320000000,Honda,CR-V,2.4 Prestige,2016,40.000-45.000 km,Bensin,Hitam,Automatic
140000000,Hyundai,New Tucson,Lain-lain,2012,75.000-80.000 km,Bensin,Hitam,Automatic Triptonic
140000000,Toyota,Avanza,G,2015,75.000-80.000 km,Bensin,Silver,Manual
155000000,Honda,CR-V,2.4 i-VTEC,2010,70.000-75.000 km,Bensin,Hitam,Automatic
149000000,BMW,Serie 3,320i,2006,40.000-45.000 km,Bensin,Hitam,Automatic
750000000,BMW,Z4,sDrive20i,2013,5.000-10.000 km,Bensin,Putih,Automatic
450000000,Toyota,86,Automatic,2012,5.000-10.000 km,Bensin,Hitam,Automatic Triptonic
84380900,Hyundai,Grand i10,Magna 1.2 Kappa VTVT,2016,"22,402 km",Bensin,Silver,Manual
55558660,Suzuki,Alto,800 Lxi,2019,"10,344 km",Bensin,Abu-abu,Manual
426455380,Tata,Safari,XZ Plus New,2021,"12,999 km",Diesel,Silver,Manual
131785900,Suzuki,Ciaz,ZXI+,2016,"45,000 km",Bensin,Kuning,Manual
227544000,Jeep,Compass,Sport Plus 1.4 Petrol,2019,"11,193 km",Bensin,Silver,Automatic
70538640,Suzuki,Eeco,5 STR WITH A/C+HTR,2017,"42,906 km",Bensin,Lainnya,Manual
218063000,Hyundai,Creta,SX Plus 1.6 AT CRDI,2017,"66,602 km",Diesel,Coklat,Manual
197015180,Suzuki,Ertiga,VXi AT,2019,"13,189 km",Bensin,Coklat,Manual
71107500,Toyota,Etios,Liva G,2013,"67,815 km",Bensin,Biru,Manual
80588500,Renault,Kwid,1.0 RXT AMT Opt,2018,"19,509 km",Bensin,Silver,Manual
127993500,Suzuki,Ciaz,VDi+ SHVS,2017,"60,000 km",Diesel,Abu-abu,Manual
85139380,Suzuki,Alto,800 LXi (O),2019,"3,583 km",Bensin,Kuning,Manual
56886000,Chevrolet,Optra,Magnum LS 2.0 TCDi,2007,"1,48,000 km",Diesel,Lainnya,Automatic
180139000,Suzuki,Vitara,Brezza VDi,2019,"48,748 km",Diesel,Hitam,Manual
251246500,Jeep,Compass,Longitude 2.0 Diesel,2018,"38,000 km",Diesel,Putih,Automatic
175398500,Toyota,Corolla,Altis VL AT Petrol,2016,"36,000 km",Bensin,Abu-abu,Manual
127993500,Hyundai,Elite,i20 Magna Executive 1.2,2017,"13,747 km",Bensin,Putih,Manual
1801390000,Mercedes-Benz,EQC,400 4MATIC,2022,"3,200 km",Electric,Silver,Automatic
165159020,Ford,EcoSport,Titanium 1.5L Ti-VCT,2018,"12,795 km",Bensin,Abu-abu,Manual
63522700,Hyundai,i10,Magna 1.2 Kappa2,2014,"41,273 km",Bensin,Putih,Manual
187344560,Hyundai,Creta,1.6 SX Plus Petrol Special Edition,2016,"20,142 km",Bensin,Merah,Manual
2180630000,Porsche,718,Boxster,2020,"6,500 km",Bensin,Abu-abu,Automatic Triptonic
208582000,Kia,Seltos,HTE 1.5 Diesel,2019,"47,103 km",Diesel,Merah,Lainnya
187723800,Suzuki,Ciaz,Alpha Hybrid 1.5 AT,2020,"7,755 km",Bensin,Putih,Manual
65418900,Renault,Kwid,1.0 RXL,2019,"33,513 km",Bensin,Biru,Manual
710885380,BMW,3,Series 320d Luxury Line,2019,"24,848 km",Diesel,Biru,Automatic Triptonic
121167180,Suzuki,Baleno,Alpha 1.2,2017,"34,559 km",Bensin,Coklat,Manual
168761800,Hyundai,i20,Sportz 1.2 IVT,2022,"4,000 km",Bensin,Coklat,Manual
124959580,Ford,EcoSport,Titanium 1.5L Ti-VCT,2018,"54,544 km",Bensin,Silver,Manual
74331040,Suzuki,Wagon R,1.0 VXI,2018,"42,247 km",Bensin,Abu-abu,Manual
151696000,Honda,Jazz,VX Diesel,2018,"1,00,000 km",Diesel,Coklat,Manual
146955500,Suzuki,Swift,VDi,2019,"69,000 km",Diesel,Putih,Automatic
218442240,Tata,Nexon,XZ Plus,2021,"10,422 km",Bensin,Coklat,Manual
317613500,Audi,Q3,35 TDI Premium + Sunroof,2014,"52,000 km",Diesel,Hitam,Automatic Triptonic
161177000,Suzuki,Ciaz,Alpha Hybrid 1.5 AT,2019,"56,255 km",Bensin,Silver,Manual
112444660,Hyundai,Santro,Sportz ,2021,"78,260 km",Bensin,Merah,Manual
78692300,Suzuki,Alto,800 LXI  ,2021,"19,970 km",Bensin,Lainnya,Manual
350797000,MG,Hector,Plus Sharp 1.5 DCT Petrol,2020,"9,070 km",Bensin,Silver,Lainnya
45508800,Ford,Figo,Duratec Petrol ZXI 1.2,2013,"73,000 km",Bensin,Kuning,Manual
227354380,Audi,Q3,2.0 TDI Base Grade,2015,"46,336 km",Diesel,Hitam,Automatic Triptonic
169709900,Hyundai,Creta,SX Plus 1.6  Petrol,2016,"57,220 km",Bensin,Abu-abu,Manual
183552160,Honda,Jazz,ZX,2021,"7,096 km",Bensin,Putih,Manual
1535922000,Mercedes-Benz,EQC,400 4MATIC,2020,"21,500 km",Electric,Silver,Automatic
93482660,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,2015,"44,045 km",Bensin,Coklat,Manual
199101000,BMW,X1,sDrive20d,2013,"70,000 km",Diesel,Biru,Automatic Triptonic
148851700,Suzuki,Swift,ZDi Plus,2018,"32,853 km",Diesel,Kuning,Automatic
739328380,BMW,5,Series 520d Luxury Line,2017,"26,781 km",Diesel,Biru,Automatic Triptonic
587822000,Skoda,Superb,L&K TSI AT,2021,"45,700 km",Bensin,Kuning,Lainnya
91965700,Suzuki,Swift,DZire VXI,2014,"62,000 km",Bensin,Lainnya,Automatic
82484700,Suzuki,Wagon R,1.0 LXI ,2017,"73,500 km",Bensin,Lainnya,Manual
85518620,Suzuki,Wagon R,1.0 LXI ,2017,"74,076 km",Bensin,Merah,Manual
103342900,Tata,Tiago,Revotron XZA,2018,"56,355 km",Bensin,Merah,Manual
85329000,Tata,Tiago,Revotron XT,2017,"37,000 km",Bensin,Kuning,Manual
129131220,Suzuki,Wagon R,LXI 1.0 ,2021,"22,158 km",Bensin,Hitam,Manual
74899900,Hyundai,Xcent,S 1.2,2014,"62,568 km",Bensin,Coklat,Manual
216735660,Kia,Seltos,HTK 1.5,2019,"19,970 km",Bensin,Abu-abu,Lainnya
436126000,BMW,5,Series 520d Luxury Line,2015,"73,900 km",Diesel,Biru,Automatic Triptonic
199101000,Kia,Seltos,HTE 1.5,2020,"37,991 km",Bensin,Abu-abu,Lainnya
241765500,Hyundai,Creta,1.6 SX Plus AT Petrol,2018,"58,676 km",Bensin,Coklat,Manual
113582380,Hyundai,Grand i10,Sportz (O) 1.2 Kappa VTVT,2017,"35,104 km",Bensin,Kuning,Manual
307184400,Kia,Seltos,GTX 1.4 Dual Tone,2019,"51,605 km",Bensin,Silver,Lainnya
79640400,Suzuki,S-Presso,VXi,2020,"17,472 km",Bensin,Kuning,Manual
90069500,Hyundai,Elite,i20 Sportz 1.4,2015,"80,000 km",Diesel,Kuning,Manual
1251492000,Mercedes-Benz,GLC,200 Progressive,2021,"16,785 km",Bensin,Coklat,Automatic
1308188380,Mercedes-Benz,E-Class,E 200,2020,"3,999 km",Bensin,Abu-abu,Automatic Triptonic
83622420,Suzuki,Wagon R,1.0 LXI ,2017,"66,882 km",Bensin,Biru,Manual
559379000,Audi,A4,35 TDI Technology,2018,"71,235 km",Diesel,Coklat,Automatic Triptonic
111875800,Chevrolet,Cruze,LTZ AT,2013,"56,000 km",Diesel,Putih,Automatic
78502680,Hyundai,Grand i10,Magna 1.2 Kappa VTVT,2016,"74,938 km",Bensin,Abu-abu,Manual
54041700,Honda,City,1.5 S MT,2009,"82,000 km",Bensin,Lainnya,Automatic
127993500,Suzuki,Wagon R,LXI 1.0 ,2021,"57,685 km",Bensin,Coklat,Manual
134630200,Hyundai,Elite,i20 Sportz 1.2,2018,"48,000 km",Bensin,Hitam,Manual
264519900,Mercedes-Benz,C-Class,220 BlueEfficiency,2013,"1,20,000 km",Diesel,Silver,Automatic
60678400,Hyundai,Eon,Magna,2015,"33,146 km",Bensin,Putih,Manual
119270980,Suzuki,Baleno,Delta 1.2,2019,"26,603 km",Bensin,Merah,Manual
123442620,Volkswagen,Vento,Comfortline 1.2 (P) AT,2016,"53,094 km",Bensin,Silver,Automatic
90069500,Hyundai,Grand i10,Magna 1.2 Kappa VTVT,2017,"4,098 km",Bensin,Hitam,Manual
54800180,Suzuki,Wagon R,1.0 VXi,2011,"75,379 km",Bensin,Biru,Manual
170089140,Hyundai,Venue,S 1.0 Petrol,2019,"15,763 km",Bensin,Merah,Manual
161177000,Mercedes-Benz,C-Class,200 K AT,2010,"1,19,500 km",Bensin,Merah,Automatic
52335120,Suzuki,Wagon R,1.0 VXi,2013,"42,697 km",Bensin,Hitam,Manual
130837800,Hyundai,Elite,i20 Magna Executive 1.2,2018,"45,000 km",Bensin,Abu-abu,Manual
197963280,Suzuki,Vitara,Brezza ZDi Plus,2019,"55,174 km",Diesel,Putih,Manual
139370700,Honda,City,VX CVT,2016,"82,953 km",Bensin,Silver,Automatic
73951800,Suzuki,Wagon R,1.0 VXI AMT,2016,"85,138 km",Bensin,Biru,Manual
474050000,Audi,Q5,3.0 TDI quattro Premium Plus,2015,"57,000 km",Diesel,Merah,Automatic Triptonic
213322500,Audi,A6,2.0 TDI Premium,2013,"52,000 km",Diesel,Silver,Automatic Triptonic
185637980,Hyundai,Creta,SX Plus 1.6  Petrol,2016,"27,623 km",Bensin,Kuning,Manual
94620380,Hyundai,Xcent,SX 1.2 (O),2015,"73,333 km",Bensin,Coklat,Manual
314579580,MG,Hector,Sharp 2.0 Diesel,2019,"45,999 km",Diesel,Silver,Lainnya
103342900,Suzuki,Baleno,Sigma 1.2,2017,"61,518 km",Bensin,Coklat,Manual
90259120,Suzuki,S-Presso,VXi Plus,2021,65 km,Bensin,Biru,Manual
140129180,Suzuki,Baleno,Zeta 1.3,2017,"42,400 km",Diesel,Kuning,Manual
264519900,Jeep,Compass,Limited 1.4 Petrol AT,2017,"45,221 km",Bensin,Abu-abu,Automatic
119081360,Suzuki,Ignis,Zeta 1.2 MT,2020,"11,290 km",Bensin,Silver,Automatic
77554580,Hyundai,Grand i10,Sports Edition 1.2L Kappa VTVT,2016,"68,446 km",Bensin,Lainnya,Manual
111875800,Honda,City,V,2015,"51,850 km",Bensin,Merah,Automatic
150747900,Toyota,Glanza,G CVT,2020,"10,000 km",Bensin,Coklat,Manual
225647800,Audi,Q3,2.0 TDI quattro Premium,2012,"69,500 km",Diesel,Lainnya,Automatic Triptonic
84380900,Suzuki,Swift,DZire ZXI,2012,"44,681 km",Bensin,Coklat,Automatic
56696380,Renault,Kwid,RXT,2016,"65,428 km",Bensin,Silver,Manual
74141420,Hyundai,Verna,Fluidic 1.6 VTVT SX,2013,"84,344 km",Bensin,Hitam,Manual
168761800,Suzuki,Vitara,Brezza ZDi Plus AGS,2018,"1,13,600 km",Diesel,Abu-abu,Manual
113582380,Suzuki,Wagon R,LXI 1.0 ,2020,"17,778 km",Bensin,Kuning,Manual
109979600,Suzuki,Baleno,Delta 1.2,2018,"33,269 km",Bensin,Merah,Manual
365018500,MG,Hector,Sharp 1.5 DCT Petrol,2021,"15,222 km",Bensin,Lainnya,Lainnya
175398500,Honda,City,V Diesel,2017,"87,139 km",Diesel,Abu-abu,Automatic
64470800,Suzuki,Swift,VXi ABS,2013,"69,551 km",Bensin,Biru,Automatic
91965700,Hyundai,Verna,Fluidic 1.6 CRDi SX,2013,"72,500 km",Diesel,Lainnya,Manual
120029460,Suzuki,Swift,ZXi,2018,"28,899 km",Bensin,Kuning,Automatic
75089520,Suzuki,Wagon R,1.0 VXI,2017,"13,595 km",Bensin,Putih,Manual
469309500,Ford,Endeavour,Titanium 3.2 4x4 AT,2016,"83,000 km",Diesel,Lainnya,Manual
146955500,Hyundai,Elite,i20 Magna Executive 1.2,2019,"19,418 km",Bensin,Hitam,Manual
227544000,Volvo,V40,D3 Kinetic,2015,"50,965 km",Diesel,Hitam,Automatic
93103420,Ford,EcoSport,Ambiente 1.5L TDCi,2014,"74,000 km",Diesel,Hitam,Manual
80588500,Hyundai,Xcent,SX CRDi,2017,"21,707 km",Diesel,Putih,Manual
140318800,Mahindra,XUV500,W8,2013,"83,555 km",Diesel,Kuning,Lainnya
110927700,Hyundai,Verna,1.6 VTVT SX,2015,"37,000 km",Bensin,Abu-abu,Manual
73003700,Hyundai,Grand i10,Magna 1.2 Kappa VTVT,2014,"43,000 km",Bensin,Coklat,Manual
130837800,Suzuki,Baleno,Zeta 1.2 AT,2017,"21,769 km",Bensin,Merah,Manual
805885000,BMW,5,Series 530i Sport Line,2018,"32,000 km",Bensin,Merah,Automatic Triptonic
151506380,Suzuki,Ciaz,Zeta Hybrid  1.5,2018,"14,886 km",Bensin,Lainnya,Manual
358381800,MG,Hector,Plus Sharp 1.5 DCT Petrol,2020,"6,602 km",Bensin,Biru,Lainnya
73003700,Suzuki,Wagon R,1.0 LXI ,2014,"58,000 km",Bensin,Kuning,Manual
77175340,Suzuki,Wagon R,1.0 LXI ,2014,"63,339 km",Bensin,Coklat,Manual
157384600,Suzuki,Ciaz,Delta 1.5,2020,"4,500 km",Bensin,Abu-abu,Manual
144111200,Renault,Triber,RXZ EASY-R AMT,2020,"23,600 km",Bensin,Merah,Manual
181087100,Hyundai,Venue,S 1.0 Petrol,2019,"17,844 km",Bensin,Merah,Manual
165917500,Honda,City,SV,2019,"21,000 km",Bensin,Silver,Automatic
47405000,Tata,Indica,LS,2017,"60,000 km",Diesel,Biru,Manual
85329000,Suzuki,Celerio,VXi AMT,2016,"34,530 km",Bensin,Lainnya,Manual
265468000,Honda,CR-V,2.4 AT,2014,"1,17,192 km",Bensin,Biru,Automatic
112823900,Honda,Jazz,VX Diesel,2016,"54,000 km",Diesel,Kuning,Manual
128751980,Nissan,Terrano,XL (P),2016,"38,999 km",Bensin,Putih,Manual
125149200,Volkswagen,Ameo,Highline Plus 1.5L AT (D)16 Alloy,2017,"58,549 km",Diesel,Hitam,Automatic
130268940,Hyundai,Elite,i20 Sportz 1.2,2019,"41,055 km",Bensin,Biru,Manual
57644480,Renault,Kwid,1.0 RXT,2018,"53,728 km",Bensin,Hitam,Manual
100308980,Hyundai,Grand i10,Sportz (O) 1.2 Kappa VTVT,2017,"42,141 km",Bensin,Hitam,Manual
78881920,Tata,Tiago,JTP 1.2,2018,"63,130 km",Bensin,Kuning,Manual
57075620,Suzuki,Alto,K10 VXi,2016,"53,912 km",Bensin,Silver,Manual
178432420,Tata,Nexon,XMA Diesel,2019,"20,678 km",Diesel,Putih,Manual
450347500,Tata,Safari,XTA Plus,2022,"4,259 km",Diesel,Biru,Manual
92913800,Honda,Jazz,E MT,2016,"48,866 km",Bensin,Putih,Manual
62764220,Renault,Kwid,RXT,2018,"32,954 km",Bensin,Lainnya,Manual
44560700,Suzuki,Wagon R,1.0 VXi,2012,"37,000 km",Bensin,Merah,Manual
263571800,Mahindra,XUV500,W11 AT,2018,"85,000 km",Diesel,Putih,Lainnya
469309500,Audi,A3,35 TDI Premium + Sunroof,2016,"36,627 km",Diesel,Hitam,Automatic Triptonic
175398500,Volkswagen,Polo,GT TSI,2018,"62,690 km",Bensin,Abu-abu,Automatic
407683000,Toyota,Innova,Crysta GX 2.4 7 STR,2020,"12,039 km",Diesel,Putih,Automatic
228302480,Honda,City,VX CVT Petrol,2020,"26,230 km",Bensin,Hitam,Automatic
105618340,Hyundai,Santro,Sportz AMT,2020,"19,156 km",Bensin,Silver,Manual
